LOAD_ZONE,TIMEPOINT,zone_demand_mw
Menorca,3057,76.93
Menorca,3058,80.09
Menorca,3059,78.83
Menorca,3060,77.08
Menorca,3061,74.40
Menorca,3062,72.58
Menorca,3063,69.19
Menorca,3064,68.74
Menorca,3065,68.57
Menorca,3066,71.01
Menorca,3067,74.78
Menorca,3068,74.83
Menorca,3069,72.26
Menorca,3070,67.81
Menorca,3071,60.26
Menorca,3072,49.80
Menorca,3073,49.56
Menorca,3074,47.19
Menorca,3075,43.86
Menorca,3076,43.98
Menorca,3077,45.35
Menorca,3078,48.98
Menorca,3079,59.47
Menorca,3080,70.44
Menorca,3081,79.36
Menorca,3082,82.61
Menorca,3083,82.51
Menorca,3084,80.19
Menorca,3085,80.13
Menorca,3086,76.97
Menorca,3087,74.56
Menorca,3088,71.65
Menorca,3089,78.16
Menorca,3090,80.81
Menorca,3091,80.03
Menorca,3092,79.61
Menorca,3093,77.01
Menorca,3094,73.20
Menorca,3095,62.69
Menorca,3096,57.66
Menorca,3097,57.20
Menorca,3098,53.86
Menorca,3099,53.17
Menorca,3100,49.91
Menorca,3101,51.11
Menorca,3102,54.27
Menorca,3103,66.87
Menorca,3104,79.74
Menorca,3105,88.80
Menorca,3106,95.04
Menorca,3107,92.92
Menorca,3108,91.63
Menorca,3109,91.67
Menorca,3110,88.72
Menorca,3111,87.13
Menorca,3112,86.75
Menorca,3113,86.55
Menorca,3114,92.39
Menorca,3115,92.59
Menorca,3116,95.26
Menorca,3117,92.19
Menorca,3118,88.03
Menorca,3119,76.47
Menorca,3120,69.30
Menorca,3121,66.90
Menorca,3122,60.84
Menorca,3123,58.16
Menorca,3124,58.42
Menorca,3125,58.30
Menorca,3126,62.47
Menorca,3127,74.73
Menorca,3128,88.60
Menorca,3129,95.81
Menorca,3130,105.54
Menorca,3131,103.35
Menorca,3132,105.05
Menorca,3133,101.11
Menorca,3134,99.32
Menorca,3135,96.56
Menorca,3136,97.00
Menorca,3137,100.20
Menorca,3138,100.02
Menorca,3139,101.92
Menorca,3140,103.86
Menorca,3141,102.15
Menorca,3142,95.33
Menorca,3143,82.57
Menorca,3144,73.81
Menorca,3145,66.87
Menorca,3146,62.20
Menorca,3147,59.07
Menorca,3148,58.52
Menorca,3149,58.79
Menorca,3150,63.39
Menorca,3151,73.90
Menorca,3152,85.97
Menorca,3153,98.01
Menorca,3154,104.72
Menorca,3155,103.29
Menorca,3156,99.11
Menorca,3157,100.16
Menorca,3158,96.08
Menorca,3159,96.67
Menorca,3160,90.25
Menorca,3161,96.31
Menorca,3162,96.60
Menorca,3163,98.91
Menorca,3164,102.22
Menorca,3165,97.12
Menorca,3166,93.97
Menorca,3167,81.23
Menorca,3168,71.16
Menorca,3169,62.97
Menorca,3170,58.96
Menorca,3171,55.98
Menorca,3172,53.40
Menorca,3173,56.40
Menorca,3174,60.37
Menorca,3175,70.96
Menorca,3176,86.37
Menorca,3177,94.61
Menorca,3178,99.01
Menorca,3179,102.49
Menorca,3180,99.98
Menorca,3181,98.05
Menorca,3182,97.73
Menorca,3183,91.88
Menorca,3184,94.70
Menorca,3185,96.65
Menorca,3186,95.93
Menorca,3187,101.63
Menorca,3188,99.07
Menorca,3189,99.92
Menorca,3190,93.68
Menorca,3191,81.37
Menorca,3192,70.95
Menorca,3193,66.30
Menorca,3194,60.74
Menorca,3195,59.20
Menorca,3196,57.07
Menorca,3197,57.78
Menorca,3198,63.73
Menorca,3199,72.60
Menorca,3200,85.11
Menorca,3201,98.75
Menorca,3202,107.07
Menorca,3203,103.66
Menorca,3204,102.33
Menorca,3205,103.81
Menorca,3206,101.01
Menorca,3207,93.94
Menorca,3208,97.64
Menorca,3209,97.81
Menorca,3210,102.44
Menorca,3211,101.70
Menorca,3212,101.16
Menorca,3213,102.12
Menorca,3214,94.59
Menorca,3215,82.77
Menorca,3216,76.03
Menorca,3217,62.87
Menorca,3218,58.13
Menorca,3219,56.52
Menorca,3220,53.97
Menorca,3221,57.15
Menorca,3222,60.49
Menorca,3223,70.22
Menorca,3224,84.73
Menorca,3225,95.70
Menorca,3226,104.84
Menorca,3227,99.53
Menorca,3228,100.93
Menorca,3229,102.13
Menorca,3230,98.74
Menorca,3231,94.22
Menorca,3232,92.52
Menorca,3233,94.20
Menorca,3234,101.13
Menorca,3235,99.35
Menorca,3236,102.01
Menorca,3237,101.78
Menorca,3238,94.68
Menorca,3239,83.89
Menorca,3240,75.57
Menorca,3241,75.57
Menorca,3242,69.09
Menorca,3243,65.57
Menorca,3244,64.20
Menorca,3245,64.04
Menorca,3246,69.07
Menorca,3247,79.23
Menorca,3248,89.90
Menorca,3249,107.34
Menorca,3250,112.49
Menorca,3251,113.74
Menorca,3252,114.32
Menorca,3253,110.40
Menorca,3254,109.97
Menorca,3255,105.13
Menorca,3256,101.88
Menorca,3257,108.20
Menorca,3258,111.82
Menorca,3259,112.60
Menorca,3260,111.09
Menorca,3261,113.97
Menorca,3262,106.73
Menorca,3263,95.44
Menorca,3264,82.12
Menorca,3265,64.25
Menorca,3266,58.17
Menorca,3267,55.82
Menorca,3268,53.66
Menorca,3269,55.89
Menorca,3270,59.56
Menorca,3271,67.75
Menorca,3272,83.26
Menorca,3273,93.76
Menorca,3274,100.09
Menorca,3275,97.37
Menorca,3276,101.70
Menorca,3277,95.02
Menorca,3278,94.07
Menorca,3279,94.71
Menorca,3280,90.64
Menorca,3281,91.55
Menorca,3282,96.93
Menorca,3283,102.29
Menorca,3284,103.47
Menorca,3285,105.39
Menorca,3286,96.65
Menorca,3287,85.23
Menorca,3288,72.15
Menorca,3289,63.44
Menorca,3290,57.74
Menorca,3291,54.21
Menorca,3292,53.71
Menorca,3293,54.64
Menorca,3294,61.48
Menorca,3295,69.06
Menorca,3296,81.88
Menorca,3297,91.98
Menorca,3298,99.49
Menorca,3299,97.95
Menorca,3300,98.02
Menorca,3301,97.99
Menorca,3302,93.59
Menorca,3303,91.89
Menorca,3304,87.93
Menorca,3305,91.44
Menorca,3306,94.86
Menorca,3307,96.46
Menorca,3308,99.94
Menorca,3309,102.57
Menorca,3310,90.88
Menorca,3311,79.84
Menorca,3312,67.24
Menorca,3313,59.68
Menorca,3314,54.89
Menorca,3315,53.08
Menorca,3316,51.85
Menorca,3317,53.69
Menorca,3318,58.65
Menorca,3319,69.75
Menorca,3320,78.87
Menorca,3321,90.72
Menorca,3322,96.03
Menorca,3323,97.08
Menorca,3324,97.30
Menorca,3325,92.36
Menorca,3326,91.67
Menorca,3327,86.81
Menorca,3328,83.43
Menorca,3329,87.71
Menorca,3330,93.84
Menorca,3331,94.89
Menorca,3332,96.10
Menorca,3333,96.48
Menorca,3334,87.97
Menorca,3335,74.77
Menorca,3336,65.31
Menorca,3337,51.70
Menorca,3338,47.46
Menorca,3339,45.94
Menorca,3340,44.93
Menorca,3341,46.49
Menorca,3342,54.48
Menorca,3343,61.68
Menorca,3344,72.12
Menorca,3345,81.33
Menorca,3346,86.53
Menorca,3347,83.74
Menorca,3348,85.12
Menorca,3349,81.75
Menorca,3350,80.05
Menorca,3351,72.91
Menorca,3352,74.15
Menorca,3353,76.97
Menorca,3354,77.98
Menorca,3355,82.63
Menorca,3356,87.36
Menorca,3357,81.50
Menorca,3358,72.86
Menorca,3359,65.63
Menorca,3360,57.74
Menorca,3361,47.92
Menorca,3362,44.09
Menorca,3363,43.69
Menorca,3364,42.87
Menorca,3365,43.54
Menorca,3366,52.03
Menorca,3367,61.77
Menorca,3368,73.67
Menorca,3369,83.96
Menorca,3370,86.53
Menorca,3371,84.66
Menorca,3372,82.60
Menorca,3373,78.82
Menorca,3374,77.39
Menorca,3375,75.28
Menorca,3376,74.22
Menorca,3377,75.21
Menorca,3378,77.16
Menorca,3379,81.23
Menorca,3380,84.68
Menorca,3381,79.53
Menorca,3382,70.61
Menorca,3383,60.88
Menorca,3384,52.07
Menorca,3385,51.54
Menorca,3386,48.54
Menorca,3387,46.34
Menorca,3388,46.75
Menorca,3389,47.69
Menorca,3390,54.47
Menorca,3391,66.15
Menorca,3392,75.83
Menorca,3393,86.92
Menorca,3394,87.90
Menorca,3395,89.13
Menorca,3396,84.11
Menorca,3397,83.83
Menorca,3398,82.01
Menorca,3399,76.97
Menorca,3400,78.60
Menorca,3401,80.70
Menorca,3402,84.24
Menorca,3403,88.51
Menorca,3404,89.91
Menorca,3405,84.44
Menorca,3406,73.65
Menorca,3407,63.20
Menorca,3408,55.30
Menorca,3409,46.79
Menorca,3410,43.90
Menorca,3411,43.35
Menorca,3412,42.40
Menorca,3413,44.79
Menorca,3414,52.42
Menorca,3415,62.67
Menorca,3416,73.02
Menorca,3417,80.38
Menorca,3418,82.13
Menorca,3419,81.20
Menorca,3420,80.58
Menorca,3421,75.94
Menorca,3422,74.34
Menorca,3423,70.58
Menorca,3424,72.84
Menorca,3425,74.37
Menorca,3426,76.55
Menorca,3427,80.21
Menorca,3428,80.60
Menorca,3429,74.49
Menorca,3430,65.28
Menorca,3431,58.97
Menorca,3432,50.58
Menorca,3433,43.97
Menorca,3434,41.39
Menorca,3435,39.70
Menorca,3436,38.98
Menorca,3437,41.28
Menorca,3438,47.20
Menorca,3439,59.62
Menorca,3440,65.79
Menorca,3441,70.16
Menorca,3442,74.65
Menorca,3443,70.50
Menorca,3444,71.09
Menorca,3445,70.49
Menorca,3446,65.23
Menorca,3447,63.79
Menorca,3448,61.53
Menorca,3449,63.74
Menorca,3450,68.26
Menorca,3451,70.75
Menorca,3452,74.17
Menorca,3453,68.45
Menorca,3454,58.06
Menorca,3455,52.68
Menorca,3456,46.48
Menorca,3457,39.36
Menorca,3458,37.75
Menorca,3459,36.24
Menorca,3460,36.56
Menorca,3461,37.55
Menorca,3462,44.41
Menorca,3463,53.96
Menorca,3464,62.05
Menorca,3465,65.62
Menorca,3466,69.07
Menorca,3467,68.25
Menorca,3468,67.03
Menorca,3469,64.58
Menorca,3470,60.20
Menorca,3471,58.88
Menorca,3472,60.43
Menorca,3473,61.92
Menorca,3474,61.79
Menorca,3475,65.82
Menorca,3476,69.62
Menorca,3477,64.52
Menorca,3478,54.04
Menorca,3479,49.59
Menorca,3480,43.49
Menorca,3481,36.41
Menorca,3482,34.90
Menorca,3483,33.69
Menorca,3484,34.31
Menorca,3485,35.46
Menorca,3486,42.04
Menorca,3487,51.64
Menorca,3488,58.74
Menorca,3489,62.83
Menorca,3490,65.59
Menorca,3491,63.48
Menorca,3492,62.43
Menorca,3493,60.31
Menorca,3494,58.07
Menorca,3495,54.49
Menorca,3496,54.61
Menorca,3497,54.50
Menorca,3498,58.45
Menorca,3499,62.89
Menorca,3500,64.31
Menorca,3501,58.67
Menorca,3502,50.26
Menorca,3503,44.22
Menorca,3504,38.38
Menorca,3505,34.12
Menorca,3506,33.10
Menorca,3507,31.72
Menorca,3508,30.91
Menorca,3509,32.20
Menorca,3510,37.99
Menorca,3511,45.82
Menorca,3512,53.22
Menorca,3513,58.51
Menorca,3514,60.26
Menorca,3515,60.05
Menorca,3516,57.03
Menorca,3517,57.49
Menorca,3518,52.63
Menorca,3519,49.55
Menorca,3520,49.02
Menorca,3521,50.32
Menorca,3522,51.26
Menorca,3523,57.02
Menorca,3524,57.87
Menorca,3525,55.00
Menorca,3526,47.39
Menorca,3527,41.69
Menorca,3528,37.49
Menorca,3529,34.07
Menorca,3530,30.54
Menorca,3531,29.11
Menorca,3532,28.18
Menorca,3533,28.18
Menorca,3534,30.43
Menorca,3535,34.66
Menorca,3536,41.11
Menorca,3537,47.60
Menorca,3538,49.83
Menorca,3539,51.17
Menorca,3540,50.74
Menorca,3541,49.19
Menorca,3542,48.32
Menorca,3543,44.80
Menorca,3544,43.50
Menorca,3545,43.19
Menorca,3546,43.65
Menorca,3547,49.23
Menorca,3548,50.92
Menorca,3549,49.75
Menorca,3550,45.33
Menorca,3551,40.17
Menorca,3552,36.66
Menorca,3553,31.93
Menorca,3554,28.52
Menorca,3555,27.68
Menorca,3556,26.53
Menorca,3557,27.49
Menorca,3558,27.32
Menorca,3559,31.99
Menorca,3560,41.58
Menorca,3561,45.96
Menorca,3562,51.06
Menorca,3563,53.16
Menorca,3564,51.37
Menorca,3565,51.31
Menorca,3566,48.39
Menorca,3567,47.13
Menorca,3568,44.98
Menorca,3569,45.55
Menorca,3570,46.99
Menorca,3571,49.72
Menorca,3572,50.75
Menorca,3573,51.25
Menorca,3574,47.25
Menorca,3575,42.70
Menorca,3576,35.75
Menorca,3577,34.57
Menorca,3578,31.85
Menorca,3579,29.45
Menorca,3580,28.19
Menorca,3581,27.62
Menorca,3582,30.06
Menorca,3583,35.19
Menorca,3584,45.95
Menorca,3585,51.98
Menorca,3586,55.92
Menorca,3587,57.76
Menorca,3588,55.50
Menorca,3589,56.46
Menorca,3590,55.53
Menorca,3591,53.57
Menorca,3592,51.60
Menorca,3593,50.84
Menorca,3594,54.28
Menorca,3595,59.10
Menorca,3596,57.48
Menorca,3597,60.56
Menorca,3598,56.14
Menorca,3599,49.69
Menorca,3600,43.12
Menorca,3601,35.97
Menorca,3602,31.74
Menorca,3603,30.89
Menorca,3604,29.85
Menorca,3605,28.61
Menorca,3606,30.99
Menorca,3607,35.91
Menorca,3608,46.85
Menorca,3609,52.15
Menorca,3610,56.48
Menorca,3611,58.92
Menorca,3612,56.74
Menorca,3613,52.72
Menorca,3614,53.06
Menorca,3615,51.09
Menorca,3616,52.13
Menorca,3617,51.04
Menorca,3618,55.08
Menorca,3619,58.88
Menorca,3620,59.83
Menorca,3621,59.64
Menorca,3622,58.42
Menorca,3623,49.43
Menorca,3624,44.00
Menorca,3625,34.57
Menorca,3626,30.59
Menorca,3627,28.44
Menorca,3628,27.90
Menorca,3629,27.58
Menorca,3630,29.63
Menorca,3631,34.66
Menorca,3632,44.55
Menorca,3633,50.71
Menorca,3634,52.85
Menorca,3635,51.96
Menorca,3636,50.65
Menorca,3637,50.97
Menorca,3638,49.05
Menorca,3639,48.29
Menorca,3640,46.76
Menorca,3641,45.63
Menorca,3642,48.52
Menorca,3643,54.15
Menorca,3644,55.26
Menorca,3645,55.67
Menorca,3646,54.16
Menorca,3647,46.41
Menorca,3648,40.52
Menorca,3649,36.44
Menorca,3650,31.91
Menorca,3651,30.52
Menorca,3652,28.57
Menorca,3653,28.65
Menorca,3654,29.60
Menorca,3655,35.97
Menorca,3656,44.21
Menorca,3657,52.16
Menorca,3658,55.02
Menorca,3659,55.66
Menorca,3660,54.23
Menorca,3661,52.04
Menorca,3662,50.00
Menorca,3663,48.55
Menorca,3664,47.23
Menorca,3665,48.82
Menorca,3666,52.41
Menorca,3667,54.37
Menorca,3668,55.68
Menorca,3669,56.21
Menorca,3670,53.64
Menorca,3671,49.13
Menorca,3672,42.28
Menorca,3673,35.48
Menorca,3674,32.98
Menorca,3675,30.98
Menorca,3676,29.77
Menorca,3677,28.48
Menorca,3678,30.28
Menorca,3679,37.08
Menorca,3680,47.61
Menorca,3681,54.41
Menorca,3682,58.08
Menorca,3683,57.92
Menorca,3684,55.20
Menorca,3685,52.70
Menorca,3686,52.22
Menorca,3687,51.00
Menorca,3688,48.61
Menorca,3689,50.83
Menorca,3690,52.80
Menorca,3691,55.50
Menorca,3692,58.17
Menorca,3693,57.82
Menorca,3694,57.75
Menorca,3695,49.68
Menorca,3696,43.01
Menorca,3697,34.44
Menorca,3698,31.04
Menorca,3699,29.00
Menorca,3700,27.51
Menorca,3701,27.72
Menorca,3702,28.64
Menorca,3703,35.51
Menorca,3704,44.24
Menorca,3705,50.83
Menorca,3706,52.15
Menorca,3707,53.35
Menorca,3708,51.89
Menorca,3709,49.28
Menorca,3710,49.50
Menorca,3711,47.36
Menorca,3712,45.61
Menorca,3713,47.31
Menorca,3714,49.68
Menorca,3715,53.21
Menorca,3716,51.93
Menorca,3717,53.58
Menorca,3718,50.37
Menorca,3719,45.68
Menorca,3720,41.01
Menorca,3721,35.35
Menorca,3722,30.90
Menorca,3723,29.10
Menorca,3724,28.03
Menorca,3725,28.15
Menorca,3726,28.21
Menorca,3727,32.86
Menorca,3728,38.01
Menorca,3729,42.68
Menorca,3730,48.19
Menorca,3731,51.27
Menorca,3732,48.14
Menorca,3733,45.81
Menorca,3734,47.74
Menorca,3735,45.83
Menorca,3736,42.35
Menorca,3737,41.36
Menorca,3738,44.92
Menorca,3739,48.88
Menorca,3740,51.69
Menorca,3741,52.21
Menorca,3742,49.92
Menorca,3743,45.36
Menorca,3744,39.23
Menorca,3745,38.50
Menorca,3746,32.96
Menorca,3747,31.36
Menorca,3748,30.61
Menorca,3749,29.64
Menorca,3750,32.64
Menorca,3751,35.17
Menorca,3752,44.91
Menorca,3753,51.36
Menorca,3754,57.56
Menorca,3755,56.34
Menorca,3756,55.82
Menorca,3757,52.86
Menorca,3758,54.91
Menorca,3759,49.63
Menorca,3760,49.20
Menorca,3761,48.18
Menorca,3762,53.72
Menorca,3763,59.37
Menorca,3764,60.53
Menorca,3765,58.32
Menorca,3766,56.20
Menorca,3767,51.98
Menorca,3768,47.19
Menorca,3769,39.72
Menorca,3770,35.97
Menorca,3771,31.64
Menorca,3772,31.96
Menorca,3773,30.50
Menorca,3774,33.46
Menorca,3775,39.26
Menorca,3776,53.54
Menorca,3777,59.05
Menorca,3778,64.04
Menorca,3779,64.50
Menorca,3780,60.72
Menorca,3781,62.09
Menorca,3782,60.61
Menorca,3783,57.75
Menorca,3784,56.47
Menorca,3785,56.47
Menorca,3786,59.71
Menorca,3787,63.61
Menorca,3788,67.73
Menorca,3789,68.69
Menorca,3790,67.65
Menorca,3791,57.31
Menorca,3792,49.34
Menorca,3793,39.63
Menorca,3794,35.03
Menorca,3795,31.57
Menorca,3796,30.88
Menorca,3797,31.29
Menorca,3798,33.39
Menorca,3799,37.64
Menorca,3800,46.64
Menorca,3801,53.78
Menorca,3802,57.62
Menorca,3803,61.85
Menorca,3804,59.27
Menorca,3805,58.26
Menorca,3806,58.83
Menorca,3807,53.52
Menorca,3808,54.27
Menorca,3809,52.09
Menorca,3810,53.67
Menorca,3811,60.78
Menorca,3812,63.48
Menorca,3813,63.37
Menorca,3814,61.20
Menorca,3815,55.81
Menorca,3816,45.68
Menorca,3817,40.64
Menorca,3818,35.34
Menorca,3819,32.70
Menorca,3820,33.03
Menorca,3821,31.76
Menorca,3822,33.45
Menorca,3823,40.00
Menorca,3824,50.11
Menorca,3825,60.59
Menorca,3826,62.48
Menorca,3827,65.05
Menorca,3828,67.04
Menorca,3829,63.22
Menorca,3830,63.93
Menorca,3831,59.92
Menorca,3832,59.68
Menorca,3833,56.87
Menorca,3834,60.22
Menorca,3835,64.73
Menorca,3836,68.18
Menorca,3837,67.93
Menorca,3838,67.28
Menorca,3839,57.85
Menorca,3840,50.03
Menorca,3841,39.63
Menorca,3842,35.14
Menorca,3843,33.69
Menorca,3844,32.54
Menorca,3845,31.95
Menorca,3846,33.15
Menorca,3847,40.02
Menorca,3848,53.17
Menorca,3849,58.21
Menorca,3850,61.32
Menorca,3851,67.51
Menorca,3852,65.39
Menorca,3853,61.99
Menorca,3854,60.10
Menorca,3855,56.67
Menorca,3856,54.33
Menorca,3857,56.79
Menorca,3858,57.07
Menorca,3859,61.71
Menorca,3860,67.10
Menorca,3861,67.99
Menorca,3862,64.07
Menorca,3863,56.08
Menorca,3864,47.36
Menorca,3865,38.10
Menorca,3866,35.02
Menorca,3867,32.46
Menorca,3868,31.00
Menorca,3869,31.58
Menorca,3870,31.94
Menorca,3871,38.60
Menorca,3872,50.42
Menorca,3873,56.55
Menorca,3874,60.96
Menorca,3875,59.78
Menorca,3876,60.98
Menorca,3877,55.76
Menorca,3878,54.27
Menorca,3879,54.48
Menorca,3880,52.96
Menorca,3881,52.80
Menorca,3882,54.81
Menorca,3883,59.25
Menorca,3884,61.19
Menorca,3885,65.27
Menorca,3886,64.09
Menorca,3887,53.27
Menorca,3888,45.39
Menorca,3889,39.45
Menorca,3890,36.05
Menorca,3891,31.84
Menorca,3892,31.31
Menorca,3893,30.46
Menorca,3894,31.88
Menorca,3895,39.39
Menorca,3896,49.46
Menorca,3897,56.38
Menorca,3898,58.88
Menorca,3899,60.17
Menorca,3900,58.18
Menorca,3901,54.10
Menorca,3902,52.82
Menorca,3903,50.75
Menorca,3904,50.55
Menorca,3905,51.30
Menorca,3906,53.11
Menorca,3907,55.45
Menorca,3908,61.11
Menorca,3909,64.64
Menorca,3910,60.19
Menorca,3911,53.57
Menorca,3912,45.39
Menorca,3913,38.98
Menorca,3914,33.45
Menorca,3915,32.39
Menorca,3916,30.43
Menorca,3917,30.39
Menorca,3918,31.70
Menorca,3919,39.83
Menorca,3920,50.40
Menorca,3921,57.59
Menorca,3922,59.70
Menorca,3923,57.03
Menorca,3924,56.23
Menorca,3925,54.43
Menorca,3926,52.35
Menorca,3927,49.96
Menorca,3928,49.47
Menorca,3929,48.56
Menorca,3930,48.54
Menorca,3931,52.71
Menorca,3932,63.14
Menorca,3933,63.98
Menorca,3934,62.80
Menorca,3935,52.25
Menorca,3936,44.73
Menorca,3937,38.58
Menorca,3938,32.37
Menorca,3939,32.54
Menorca,3940,30.81
Menorca,3941,30.07
Menorca,3942,32.45
Menorca,3943,37.05
Menorca,3944,44.35
Menorca,3945,51.42
Menorca,3946,53.24
Menorca,3947,54.27
Menorca,3948,52.74
Menorca,3949,51.11
Menorca,3950,50.15
Menorca,3951,46.74
Menorca,3952,45.39
Menorca,3953,44.00
Menorca,3954,45.77
Menorca,3955,48.81
Menorca,3956,58.25
Menorca,3957,59.65
Menorca,3958,57.46
Menorca,3959,49.62
Menorca,3960,43.75
Menorca,3961,35.19
Menorca,3962,32.18
Menorca,3963,29.67
Menorca,3964,29.64
Menorca,3965,29.18
Menorca,3966,31.09
Menorca,3967,37.54
Menorca,3968,43.94
Menorca,3969,51.60
Menorca,3970,55.65
Menorca,3971,54.53
Menorca,3972,53.39
Menorca,3973,52.91
Menorca,3974,50.61
Menorca,3975,49.79
Menorca,3976,46.08
Menorca,3977,44.17
Menorca,3978,44.77
Menorca,3979,48.85
Menorca,3980,56.98
Menorca,3981,57.52
Menorca,3982,57.08
Menorca,3983,48.38
Menorca,3984,42.85
Menorca,3985,37.23
Menorca,3986,33.37
Menorca,3987,31.13
Menorca,3988,29.62
Menorca,3989,29.33
Menorca,3990,31.12
Menorca,3991,37.18
Menorca,3992,47.56
Menorca,3993,54.33
Menorca,3994,56.94
Menorca,3995,54.31
Menorca,3996,54.40
Menorca,3997,54.06
Menorca,3998,51.66
Menorca,3999,50.08
Menorca,4000,46.99
Menorca,4001,46.79
Menorca,4002,46.74
Menorca,4003,47.59
Menorca,4004,56.40
Menorca,4005,57.10
Menorca,4006,58.49
Menorca,4007,49.36
Menorca,4008,41.08
Menorca,4009,36.12
Menorca,4010,32.46
Menorca,4011,31.66
Menorca,4012,30.80
Menorca,4013,30.70
Menorca,4014,32.14
Menorca,4015,39.08
Menorca,4016,47.23
Menorca,4017,56.32
Menorca,4018,58.95
Menorca,4019,59.29
Menorca,4020,55.53
Menorca,4021,55.74
Menorca,4022,52.44
Menorca,4023,50.50
Menorca,4024,47.99
Menorca,4025,48.22
Menorca,4026,50.37
Menorca,4027,49.59
Menorca,4028,56.35
Menorca,4029,62.43
Menorca,4030,58.08
Menorca,4031,51.40
Menorca,4032,43.53
Menorca,4033,35.78
Menorca,4034,34.30
Menorca,4035,31.47
Menorca,4036,31.85
Menorca,4037,31.71
Menorca,4038,33.46
Menorca,4039,40.36
Menorca,4040,48.51
Menorca,4041,53.82
Menorca,4042,55.18
Menorca,4043,56.20
Menorca,4044,57.06
Menorca,4045,55.22
Menorca,4046,51.22
Menorca,4047,49.12
Menorca,4048,48.40
Menorca,4049,47.20
Menorca,4050,48.12
Menorca,4051,48.53
Menorca,4052,57.43
Menorca,4053,61.23
Menorca,4054,53.60
Menorca,4055,49.32
Menorca,4056,42.06
Menorca,4057,35.29
Menorca,4058,33.67
Menorca,4059,32.20
Menorca,4060,31.52
Menorca,4061,32.00
Menorca,4062,37.96
Menorca,4063,48.57
Menorca,4064,55.83
Menorca,4065,58.45
Menorca,4066,60.59
Menorca,4067,59.30
Menorca,4068,58.62
Menorca,4069,55.74
Menorca,4070,52.38
Menorca,4071,47.73
Menorca,4072,49.18
Menorca,4073,47.89
Menorca,4074,49.28
Menorca,4075,51.58
Menorca,4076,59.21
Menorca,4077,60.69
Menorca,4078,52.95
Menorca,4079,45.30
Menorca,4080,39.25
Menorca,4081,35.15
Menorca,4082,33.67
Menorca,4083,31.97
Menorca,4084,31.94
Menorca,4085,33.19
Menorca,4086,39.36
Menorca,4087,49.16
Menorca,4088,55.96
Menorca,4089,61.38
Menorca,4090,60.68
Menorca,4091,60.34
Menorca,4092,58.35
Menorca,4093,56.25
Menorca,4094,54.44
Menorca,4095,47.90
Menorca,4096,48.61
Menorca,4097,50.26
Menorca,4098,49.58
Menorca,4099,52.70
Menorca,4100,57.83
Menorca,4101,60.64
Menorca,4102,53.22
Menorca,4103,45.14
Menorca,4104,39.92
Menorca,4105,35.71
Menorca,4106,34.39
Menorca,4107,32.67
Menorca,4108,32.73
Menorca,4109,34.37
Menorca,4110,36.82
Menorca,4111,42.66
Menorca,4112,51.51
Menorca,4113,59.61
Menorca,4114,61.17
Menorca,4115,61.90
Menorca,4116,56.58
Menorca,4117,57.17
Menorca,4118,53.28
Menorca,4119,48.30
Menorca,4120,48.14
Menorca,4121,47.61
Menorca,4122,49.16
Menorca,4123,51.99
Menorca,4124,55.56
Menorca,4125,58.22
Menorca,4126,52.98
Menorca,4127,45.43
Menorca,4128,42.01
Menorca,4129,37.47
Menorca,4130,33.06
Menorca,4131,32.24
Menorca,4132,32.39
Menorca,4133,33.53
Menorca,4134,39.02
Menorca,4135,48.90
Menorca,4136,56.54
Menorca,4137,60.67
Menorca,4138,62.64
Menorca,4139,64.96
Menorca,4140,61.20
Menorca,4141,58.45
Menorca,4142,54.44
Menorca,4143,49.66
Menorca,4144,50.31
Menorca,4145,50.54
Menorca,4146,50.38
Menorca,4147,52.75
Menorca,4148,57.76
Menorca,4149,60.38
Menorca,4150,52.10
Menorca,4151,45.36
Menorca,4152,41.24
Menorca,4153,39.09
Menorca,4154,36.04
Menorca,4155,35.74
Menorca,4156,34.77
Menorca,4157,35.34
Menorca,4158,39.84
Menorca,4159,49.27
Menorca,4160,57.78
Menorca,4161,64.97
Menorca,4162,64.71
Menorca,4163,65.30
Menorca,4164,63.36
Menorca,4165,60.63
Menorca,4166,54.83
Menorca,4167,54.32
Menorca,4168,52.04
Menorca,4169,53.18
Menorca,4170,54.91
Menorca,4171,56.75
Menorca,4172,60.48
Menorca,4173,64.93
Menorca,4174,55.91
Menorca,4175,50.11
Menorca,4176,40.93
Menorca,4177,38.26
Menorca,4178,37.04
Menorca,4179,35.01
Menorca,4180,35.72
Menorca,4181,38.03
Menorca,4182,42.78
Menorca,4183,53.76
Menorca,4184,63.35
Menorca,4185,67.76
Menorca,4186,71.17
Menorca,4187,67.85
Menorca,4188,66.16
Menorca,4189,63.60
Menorca,4190,58.75
Menorca,4191,58.41
Menorca,4192,57.47
Menorca,4193,56.09
Menorca,4194,57.49
Menorca,4195,61.99
Menorca,4196,62.42
Menorca,4197,65.65
Menorca,4198,57.98
Menorca,4199,50.09
Menorca,4200,44.40
Menorca,4201,40.71
Menorca,4202,37.07
Menorca,4203,36.22
Menorca,4204,35.31
Menorca,4205,38.49
Menorca,4206,42.53
Menorca,4207,54.40
Menorca,4208,62.30
Menorca,4209,67.88
Menorca,4210,70.17
Menorca,4211,71.45
Menorca,4212,65.89
Menorca,4213,65.36
Menorca,4214,62.00
Menorca,4215,58.54
Menorca,4216,57.16
Menorca,4217,59.46
Menorca,4218,61.26
Menorca,4219,61.37
Menorca,4220,65.14
